name,hg_19,cb,both
PARD3-DT,False,True,False
NAV2-AS4,False,True,False
RNF175,False,True,False
HARS2,False,True,False
MIR4681,False,True,False
MIR4457,False,True,False
SNRK-AS1,False,True,False
CAV2,False,True,False
MORC1,False,True,False
MIR365A,False,True,False
MINDY1,False,True,False
CLEC4D,False,True,False
ELN,False,True,False
RNU4-55P,False,True,False
FMO4,False,True,False
TNIP2,False,True,False
CCNF,False,True,False
CTLA4,False,True,False
AASDH,False,True,False
MIR548I2,False,True,False
TAS2R1,False,True,False
ELL3,False,True,False
PAFAH1B3,False,True,False
POPDC2,False,True,False
HHLA1,False,True,False
SNAP47,False,True,False
RAB40AL,False,True,False
RPLP1,False,True,False
SLC4A8,False,True,False
SKIC2,False,True,False
FAM163B,False,True,False
YBX2,False,True,False
MGAT2,False,True,False
SKP1,False,True,False
SLC24A3,False,True,False
ADSL,False,True,False
MED27,False,True,False
HAND1,False,True,False
GATA4,False,True,False
PROM1,False,True,False
NOC2L,False,True,False
L3MBTL1,False,True,False
IL17RD,False,True,False
ARL4C,False,True,False
MIR532,False,True,False
THAP3,False,True,False
HEXIM1,False,True,False
SNORD42B,False,True,False
IRS4,False,True,False
IL22,False,True,False
IKBKE,False,True,False
DIO3,False,True,False
HOXC9,False,True,False
TNFSF4,False,True,False
TAAR5,False,True,False
LINC00523,False,True,False
KCTD20,False,True,False
CPNE4,False,True,False
SLCO3A1,False,True,False
SECISBP2,False,True,False
NR2F2-AS1,False,True,False
RN7SKP237,False,True,False
NCOA4,False,True,False
CDH13,False,True,False
ERVMER34-1,False,True,False
ERVFRD-1,False,True,False
C1QTNF6,False,True,False
SHQ1,False,True,False
SNORD116-21,False,True,False
CCT6B,False,True,False
CD1E,False,True,False
CRIP1,False,True,False
MAP1LC3A,False,True,False
MKNK2,False,True,False
MYH9,False,True,False
PRMT8,False,True,False
DUSP7,False,True,False
FSHB,False,True,False
SHROOM2,False,True,False
PLA2G2A,False,True,False
MEX3D,False,True,False
ADAP1,False,True,False
LEPROT,False,True,False
DPP6,False,True,False
LRRIQ3,False,True,False
CYBB,False,True,False
ADAM11,False,True,False
NTN3,False,True,False
UPRT,False,True,False
ESYT2,False,True,False
GABPA,False,True,False
CRNN,False,True,False
RPL26,False,True,False
ARPC1B,False,True,False
DMRT1,False,True,False
RN7SL140P,False,True,False
CLDN9,False,True,False
RNU4ATAC3P,False,True,False
CSTF2,False,True,False
GCNT7,False,True,False
CAMLG,False,True,False
RNA5SP150,False,True,False
SNORD79,False,True,False
LY6G6C,False,True,False
CSN1S1,False,True,False
TTC21A,False,True,False
DRD3,False,True,False
RRAD,False,True,False
FGFR4,False,True,False
COL11A2,False,True,False
SELP,False,True,False
SNORD114-22,False,True,False
CCDC171,False,True,False
RNY1,False,True,False
ZNF90,False,True,False
RAB17,False,True,False
BAG5,False,True,False
PIN4,False,True,False
CXCL10,False,True,False
ZNF384,False,True,False
RNA5SP44,False,True,False
FOLR3,False,True,False
MIEN1,False,True,False
POLR2B,False,True,False
BANCR,False,True,False
MIS12,False,True,False
GCSAML,False,True,False
PSME3IP1,False,True,False
ZFP57,False,True,False
AGGF1,False,True,False
SNORA73A,False,True,False
CYP24A1,False,True,False
SPP1,False,True,False
RFPL4AL1,False,True,False
RN7SKP167,False,True,False
TPBGL,False,True,False
GPRC5D,False,True,False
CYYR1,False,True,False
ANGPTL1,False,True,False
CAMK1D,False,True,False
SBF2-AS1,False,True,False
TEX29,False,True,False
DPYSL2,False,True,False
TMT1A,False,True,False
GLRX3,False,True,False
LINC00639,False,True,False
ATP13A5,False,True,False
MIR5009,False,True,False
TMEM209,False,True,False
CDC42BPB,False,True,False
H1-4,False,True,False
MAGEL2,False,True,False
KCMF1,False,True,False
LPAR1,False,True,False
SGCB,False,True,False
TSPAN14,False,True,False
SEC16A,False,True,False
SRD5A3-AS1,False,True,False
OCA2,False,True,False
ASCC3,False,True,False
TMPRSS6,False,True,False
RNA5SP189,False,True,False
FAM124B,False,True,False
LINC00698,False,True,False
RN7SKP202,False,True,False
ACTN4,False,True,False
FAM107A,False,True,False
DAAM2,False,True,False
ZNF699,False,True,False
ZNF14,False,True,False
PCDHGC4,False,True,False
EXOC3L4,False,True,False
OR10D3,False,True,False
CD1C,False,True,False
RAB1A,False,True,False
MELTF-AS1,False,True,False
RN7SL353P,False,True,False
LAMA1,False,True,False
MOG,False,True,False
ZBTB11,False,True,False
SNORA47,False,True,False
CT47A10,False,True,False
AQP5,False,True,False
IDH1,False,True,False
RNA5SP208,False,True,False
SIL1,False,True,False
PPP1R15B,False,True,False
BEND6,False,True,False
CLPS,False,True,False
RGMA,False,True,False
RN7SL597P,False,True,False
ZNRD2,False,True,False
POLR3B,False,True,False
ORC4,False,True,False
SLX1A-SULT1A3,False,True,False
NDUFB2-AS1,False,True,False
MYO5A,False,True,False
ITGB3BP,False,True,False
TASOR,False,True,False
RIMBP3,False,True,False
CASK,False,True,False
SP100,False,True,False
RNF207,False,True,False
SND1,False,True,False
BIN3,False,True,False
PSMD9,False,True,False
DUSP16,False,True,False
MIR382,False,True,False
LHX4,False,True,False
KCNH1-IT1,False,True,False
CTAGE4,False,True,False
ZNF451,False,True,False
FLI1,False,True,False
LAS1L,False,True,False
RN7SL319P,False,True,False
GCM1,False,True,False
CACNA1H,False,True,False
TBX10,False,True,False
PLEKHS1,False,True,False
NCK2,False,True,False
OR10H4,False,True,False
NEGR1,False,True,False
BSDC1,False,True,False
RN7SKP77,False,True,False
PLA2G4C,False,True,False
UCP2,False,True,False
VPS33A,False,True,False
C2CD4C,False,True,False
MRM1,False,True,False
CT47A2,False,True,False
PPP2R5A,False,True,False
LRRN4,False,True,False
SRGAP2C,False,True,False
SNURF,False,True,False
RSBN1,False,True,False
PGAM4,False,True,False
MIR548W,False,True,False
ELAVL2,False,True,False
MLIP-IT1,False,True,False
MGAM,False,True,False
DEFB127,False,True,False
NUP210,False,True,False
OTOG,False,True,False
ZSWIM4,False,True,False
ODF4,False,True,False
MXRA8,False,True,False
SNORA2A,False,True,False
S100Z,False,True,False
GPR75-ASB3,False,True,False
INHA,False,True,False
ZNF467,False,True,False
WNT3A,False,True,False
RNA5SP169,False,True,False
DNM1P41,False,True,False
RBM26-AS1,False,True,False
LMO3,False,True,False
DNAJC12,False,True,False
N4BP2L2-IT2,False,True,False
BPIFA1,False,True,False
OR8H3,False,True,False
UBE2Z,False,True,False
EZR,False,True,False
TIA1,False,True,False
SUGP1,False,True,False
OCIAD2,False,True,False
RNA5SP469,False,True,False
MIR4504,False,True,False
UBQLN4,False,True,False
TAF10,False,True,False
INPP5K,False,True,False
DYRK1B,False,True,False
NLRP7,False,True,False
LINC00491,False,True,False
SMOC1,False,True,False
BCAS4,False,True,False
NAT16,False,True,False
SNORD114-10,False,True,False
TCL6,False,True,False
MT1HL1,False,True,False
MIR4728,False,True,False
KLHL9,False,True,False
RNA5SP156,False,True,False
OTUD6B,False,True,False
FAM66D,False,True,False
MAPT-AS1,True,True,True
MIR3126,False,True,False
HK2,False,True,False
RNY1P7,False,True,False
RNA5SP417,False,True,False
KLHL26,False,True,False
UBOX5-AS1,False,True,False
SLC35A4,False,True,False
RN7SL124P,False,True,False
PLSCR5,False,True,False
TLCD3B,False,True,False
TRRAP,False,True,False
SYNDIG1L,False,True,False
DHRS12,False,True,False
JAGN1,False,True,False
MOGAT2,False,True,False
CDK5R2,False,True,False
MIR3943,False,True,False
EMC4,False,True,False
LINC00574,False,True,False
FBXO30,False,True,False
RN7SL618P,False,True,False
KIR3DL1,False,True,False
PARP11,False,True,False
SNORA70,False,True,False
PRH1,False,True,False
RN7SL782P,False,True,False
SWI5,False,True,False
VWA2,False,True,False
RN7SL736P,False,True,False
SLC26A4-AS1,False,True,False
TBC1D3G,False,True,False
RNU7-56P,False,True,False
FUT9,False,True,False
SLC16A5,False,True,False
MIR4252,False,True,False
ZFP3,False,True,False
NUDT22,False,True,False
LINC00543,False,True,False
ADAMTS13,False,True,False
PAPOLB,False,True,False
ANXA2R,False,True,False
RNA5SP90,False,True,False
GADD45A,False,True,False
MIR3146,False,True,False
NT5DC2,False,True,False
ARHGEF12,False,True,False
TRIM23,False,True,False
DYNLT5,False,True,False
HAO1,False,True,False
SNORD88B,False,True,False
MEIOB,False,True,False
KRTAP6-2,False,True,False
COL21A1,False,True,False
RN7SL221P,False,True,False
RNA5SP191,False,True,False
PKIG,False,True,False
SLC12A7,False,True,False
OR5C1,False,True,False
MIR502,False,True,False
TM4SF19-AS1,False,True,False
MIR3161,False,True,False
KCNJ14,False,True,False
DEGS1,False,True,False
PTPN9,False,True,False
DLEU2,False,True,False
COL6A2,False,True,False
ABCA7,False,True,False
PSME4,False,True,False
SLC25A5-AS1,False,True,False
LANCL2,False,True,False
KRBOX4,False,True,False
OBSCN-AS1,False,True,False
RAD51B,False,True,False
CDK5RAP1,False,True,False
THUMPD2,False,True,False
TAB1,False,True,False
RN7SKP276,False,True,False
OR2A2,False,True,False
YPEL4,False,True,False
SYDE1,False,True,False
PCP2,False,True,False
TMEM121,False,True,False
PTGIS,False,True,False
SLC7A6,False,True,False
TAF4B,False,True,False
HPGD,False,True,False
REM1,False,True,False
GINS1,False,True,False
HRH1,False,True,False
SNORA71A,False,True,False
ARC,False,True,False
KATNAL2,False,True,False
CCDC39-AS1,False,True,False
TUFT1,False,True,False
LIPN,False,True,False
DDX39A,False,True,False
NPC1L1,False,True,False
PRSS16,False,True,False
DNM3-IT1,False,True,False
SLC7A7,False,True,False
MTDH,False,True,False
PNISR,False,True,False
RNU7-23P,False,True,False
KLK7,False,True,False
ABHD12,False,True,False
ABCE1,False,True,False
DCLRE1C,False,True,False
TTTY4C,False,True,False
RN7SL753P,False,True,False
LDHAL6A,False,True,False
ODAD4,False,True,False
EMC9,False,True,False
SEPTIN6,False,True,False
SNHG3,False,True,False
INSYN2A,False,True,False
RN7SKP213,False,True,False
CNTROB,False,True,False
TMEM176B,False,True,False
TEKT2,False,True,False
MIR4462,False,True,False
LCE1F,False,True,False
ZNF398,False,True,False
VIRMA,False,True,False
DMGDH,False,True,False
GPR87,False,True,False
SP3,False,True,False
ZDHHC3,False,True,False
DAOA,False,True,False
ZGLP1,False,True,False
CLDN11,False,True,False
PLSCR5-AS1,False,True,False
SMG8,False,True,False
GJB6,False,True,False
COX7B,False,True,False
PIP5KL1,False,True,False
ADPRHL1,False,True,False
SNORD36C,False,True,False
SCGB2A2,False,True,False
GPR35,False,True,False
DNAAF3,False,True,False
MYO15B,False,True,False
SCAMP5,False,True,False
ZER1,False,True,False
MIR1275,False,True,False
LINC00484,False,True,False
IGFBP4,False,True,False
B3GNT9,False,True,False
AKR1C3,False,True,False
SYDE2,False,True,False
IL36G,False,True,False
DHX30,False,True,False
RN7SKP285,False,True,False
BEND2,False,True,False
HES3,False,True,False
DHTKD1,False,True,False
RNA5SP460,False,True,False
L3MBTL2,False,True,False
ASCC1,False,True,False
RN7SKP71,False,True,False
EIF1AY,False,True,False
PAMR1,False,True,False
GRIK5,False,True,False
GIP,False,True,False
PEX5L,False,True,False
NUP205,False,True,False
PSMC5,False,True,False
MAN2A1,False,True,False
TRIM56,False,True,False
RNU7-169P,False,True,False
PANX2,False,True,False
CLCN6,False,True,False
RN7SL397P,False,True,False
FDCSP,False,True,False
CTRL,False,True,False
FAM199X,False,True,False
ANXA5,False,True,False
SOHLH1,False,True,False
SPATS2,False,True,False
HOXC4,False,True,False
MON1A,False,True,False
NOTUM,False,True,False
GRTP1-AS1,False,True,False
MIR5090,False,True,False
RENBP,False,True,False
NALCN,False,True,False
GAB3,False,True,False
ASB6,False,True,False
IPPK,False,True,False
SEC24C,False,True,False
TRPM2,False,True,False
MIR4715,False,True,False
GFI1B,False,True,False
KRTAP21-3,False,True,False
CHTF8,False,True,False
TRIM49B,False,True,False
RFPL4A,False,True,False
RBMXL3,False,True,False
RNA5SP64,False,True,False
C19orf12,False,True,False
H2BC5,False,True,False
MRPL23-AS1,False,True,False
TTTY2,False,True,False
LINC00473,False,True,False
RN7SL143P,False,True,False
ANKZF1,False,True,False
RGS13,False,True,False
ATG9B,False,True,False
NLGN1-AS1,False,True,False
LINC00649,False,True,False
GMFG,False,True,False
KCNA4,False,True,False
CENPM,False,True,False
DMRT2,False,True,False
ADAMTS9-AS2,False,True,False
ALKBH7,False,True,False
RAD51AP1,False,True,False
MIR4439,False,True,False
TATDN3,False,True,False
GAN,False,True,False
CLASP1,False,True,False
CMIP,False,True,False
IFT88,False,True,False
NREP,False,True,False
ZNF600,False,True,False
MIR3134,False,True,False
SIX4,False,True,False
RUNDC3B,False,True,False
ZNF444,False,True,False
MS4A7,False,True,False
AQP1,False,True,False
ZNF596,False,True,False
RNU7-75P,False,True,False
WDR11,False,True,False
SQLE,False,True,False
KLK4,False,True,False
USP17L20,False,True,False
KCNT2,False,True,False
TRAF3IP3,False,True,False
UNC13B,False,True,False
CBY3,False,True,False
MMP23B,False,True,False
GNG2,False,True,False
B4GALT6,False,True,False
C1QBP,False,True,False
PPP1R11,False,True,False
MPDZ,False,True,False
MYBPH,False,True,False
LTO1,False,True,False
KIF21B,False,True,False
PYURF,False,True,False
CCL20,False,True,False
DYDC2,False,True,False
RBX1,False,True,False
MSX1,False,True,False
TMEM190,False,True,False
ZFP91,False,True,False
SQSTM1,False,True,False
ASH2L,False,True,False
MIR3180-3,False,True,False
RNA5SP477,False,True,False
ATP6,True,False,False
FASN,False,True,False
SRPX,False,True,False
WDFY4,False,True,False
PPA2,False,True,False
SLC22A17,False,True,False
ELOC,False,True,False
ADCK2,False,True,False
RNU7-95P,False,True,False
SYNGAP1,False,True,False
VIPR1-AS1,False,True,False
TRMT10B,False,True,False
CMPK1,False,True,False
CDV3,False,True,False
RASIP1,False,True,False
RN7SKP47,False,True,False
AKAP6,False,True,False
MIR1302-10,False,True,False
LMLN,False,True,False
B4GALNT2,False,True,False
TRAIP,False,True,False
CHST2,False,True,False
CEMIP2,False,True,False
PNP,False,True,False
TOP1MT,False,True,False
SUPT3H,False,True,False
BPNT1,False,True,False
NDUFAF6,False,True,False
ZFAT,False,True,False
RNA5SP522,False,True,False
HYPK,False,True,False
FPR1,False,True,False
KLHDC8A,False,True,False
MTOR,False,True,False
GDF11,False,True,False
IL3RA,False,True,False
RFTN2,False,True,False
TSLP,False,True,False
MT1H,False,True,False
GJC3,False,True,False
PUM2,False,True,False
SELE,False,True,False
CYBRD1,False,True,False
TBC1D29P,False,True,False
DTNA,False,True,False
CARS1,False,True,False
KATNBL1,False,True,False
CYLC1,False,True,False
RNF113A,False,True,False
FOXI1,False,True,False
DIAPH3-AS1,False,True,False
DSCR10,False,True,False
RNU4-53P,False,True,False
FAM185A,False,True,False
MOCS1,False,True,False
TRPM8,False,True,False
WAS,False,True,False
EIF2S3,False,True,False
TOGARAM2,False,True,False
ZNF878,False,True,False
TNFRSF11B,False,True,False
FZD6,False,True,False
LINC00690,False,True,False
RN7SKP63,False,True,False
RNU6ATAC24P,False,True,False
SHANK3,False,True,False
EQTN,False,True,False
RNF135,False,True,False
RNA5SP69,False,True,False
EIF2B5,False,True,False
ZNF8,False,True,False
PLCH1-AS1,False,True,False
REPS1,False,True,False
ZNF611,False,True,False
AGFG1,False,True,False
TCP10L2,False,True,False
RAB5C,False,True,False
FAT2,False,True,False
IGHV3OR16-10,False,True,False
CUL4B,False,True,False
OR1N2,False,True,False
GRIK2,False,True,False
SNORA51,False,True,False
CIMAP1C,False,True,False
KIR2DL3,False,True,False
GPC5-AS1,False,True,False
B3GNT6,False,True,False
MAGI1,False,True,False
ST13,False,True,False
RN7SL318P,False,True,False
FRA10AC1,False,True,False
RNU6ATAC3P,False,True,False
PCSK5,False,True,False
CLLU1,False,True,False
PIGP,False,True,False
PFN2,False,True,False
PTMA,False,True,False
FOXH1,False,True,False
FOXRED1,False,True,False
RWDD2A,False,True,False
IQGAP1,False,True,False
PRKD1,False,True,False
CTAG1A,False,True,False
TFPT,False,True,False
CAMTA2,False,True,False
RCBTB2,False,True,False
SPRYD7,False,True,False
SLC30A4,False,True,False
HSFX2,False,True,False
XBP1,False,True,False
OR4F15,False,True,False
SNORD115-2,False,True,False
TM6SF1,False,True,False
RIPK1,False,True,False
OCRL,False,True,False
RNA5SP19,False,True,False
MIR550A3,False,True,False
OR2T1,False,True,False
ZNF750,False,True,False
PECR,False,True,False
SIPA1L3,False,True,False
RNA5SP296,False,True,False
SNORD45A,False,True,False
PF4V1,False,True,False
C5orf47,False,True,False
CNIH2,False,True,False
DMRTC2,False,True,False
ALG10,False,True,False
SRCAP,False,True,False
EML6,False,True,False
CCDC73,False,True,False
HECW2,False,True,False
OR1M1,False,True,False
AKAP17A,False,True,False
TMEM26,False,True,False
RPP38,False,True,False
DUSP26,False,True,False
MLIP,False,True,False
SERTAD2,False,True,False
SLC7A11-AS1,False,True,False
WIPF1,False,True,False
SLC25A24,False,True,False
LYG2,False,True,False
SMIM26,False,True,False
CRBN,False,True,False
KAAG1,False,True,False
CT47A9,False,True,False
DCAKD,False,True,False
ADARB1,False,True,False
C22orf42,False,True,False
MIR890,False,True,False
MAP3K19,False,True,False
CLN6,False,True,False
CSRP2,False,True,False
BCAP29,False,True,False
CCNJL,False,True,False
CLEC18C,False,True,False
NUTM2D,False,True,False
GATC,False,True,False
ATP5MC1,False,True,False
BOLL,False,True,False
MIR3137,False,True,False
RPPH1-2P,False,True,False
C8B,False,True,False
BMP8B,False,True,False
SLAIN1,False,True,False
PDIA3,False,True,False
RN7SL322P,False,True,False
PKDCC,False,True,False
RN7SL104P,False,True,False
RNU4ATAC13P,False,True,False
GIT2,False,True,False
WDR83OS,False,True,False
LINC00708,False,True,False
PLCB3,False,True,False
TMEM132B,False,True,False
MIR581,False,True,False
HSPA8,False,True,False
TATDN2,False,True,False
TPGS1,False,True,False
SMARCAL1,False,True,False
PCDH17,False,True,False
MAST4,False,True,False
PITPNA-AS1,False,True,False
SULT1A1,False,True,False
KCNH3,False,True,False
DSCAML1,False,True,False
ARL13A,False,True,False
GALK1,False,True,False
SQOR,False,True,False
PPP1R3A,False,True,False
GHR,False,True,False
IKZF3,False,True,False
SNORD3B-2,False,True,False
KHDRBS3,False,True,False
NOP14,False,True,False
